lead_time,adults,children,average_daily_rate,total_of_special_requests,stays_in_weekend_nights,stays_in_week_nights,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,required_car_parking_spaces
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
86,2,0.0,140.4,0,0,2,0,0,0,0,0
85,2,0.0,140.4,1,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
89,3,2.0,257.55,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
323,2,0.0,62.0,0,0,2,0,0,0,0,0
316,1,0.0,100.0,0,0,3,0,0,1,0,0
136,2,2.0,198.9,0,0,3,0,0,0,0,0
316,1,0.0,100.0,0,0,3,0,0,1,0,0
316,2,0.0,110.0,0,0,3,0,0,0,0,0
159,2,0.0,198.9,0,0,3,0,0,8,0,0
316,2,0.0,110.0,0,0,3,0,0,2,0,0
316,1,0.0,100.0,0,0,3,0,0,1,0,0
159,1,0.0,187.85,0,0,3,0,0,14,0,0
316,1,0.0,100.0,0,0,3,0,0,1,0,0
316,1,0.0,100.0,0,0,3,0,0,1,0,0
316,1,0.0,100.0,0,0,3,0,0,1,0,0
134,2,2.0,198.9,0,0,3,0,0,0,0,0
37,1,0.0,140.4,0,0,1,0,0,0,0,0
51,2,0.0,158.0,0,0,1,0,0,4,0,0
37,2,0.0,140.4,0,0,1,0,0,0,0,0
64,2,0.0,140.4,0,0,2,0,0,0,0,0
64,2,0.0,140.4,0,0,2,0,0,0,0,0
3,1,0.0,176.0,0,0,2,0,0,0,0,0
64,2,0.0,140.4,0,0,2,0,0,0,0,0
64,2,0.0,140.4,0,0,2,0,0,0,0,0
64,2,0.0,140.4,0,0,2,0,0,0,0,0
0,2,0.0,182.33,1,0,2,0,0,0,0,0
60,1,0.0,140.4,0,1,2,0,0,0,0,0
56,1,0.0,140.4,0,1,2,0,0,0,0,0
119,2,0.0,140.4,0,1,2,0,0,0,0,0
53,3,0.0,159.3,0,1,2,0,0,0,0,0
35,3,0.0,153.3,0,1,2,0,0,0,0,0
144,2,0.0,118.15,1,2,2,0,0,1,0,0
133,2,0.0,118.15,0,2,2,0,0,0,0,0
144,2,2.0,177.65,1,2,2,0,0,1,0,0
44,1,0.0,135.4,0,2,2,0,0,1,0,0
144,2,2.0,177.65,1,2,2,0,0,1,0,0
61,2,0.0,140.4,0,0,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
51,2,0.0,126.36,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
135,2,0.0,96.0,0,1,1,0,0,0,0,0
153,2,0.0,121.5,1,2,1,0,0,0,0,0
107,1,0.0,127.93,0,2,2,0,0,0,0,0
52,2,0.0,140.4,0,2,2,0,0,0,0,0
8,1,0.0,130.48,0,2,2,0,0,0,0,0
63,2,0.0,140.4,0,2,1,0,0,0,0,0
2,2,0.0,113.05,0,2,3,0,0,0,0,0
57,2,0.0,140.4,1,2,5,0,0,0,0,0
16,2,0.0,111.0,0,1,0,0,0,0,0,0
95,2,0.0,65.0,0,2,0,0,0,0,0,0
95,2,0.0,65.0,0,2,0,0,0,0,0,0
95,2,0.0,65.0,0,2,0,0,0,0,0,0
15,2,0.0,111.0,0,2,0,0,0,0,0,0
48,2,0.0,159.3,0,2,0,0,0,0,0,0
95,2,0.0,65.0,0,2,0,0,0,0,0,0
48,2,0.0,121.5,0,2,0,0,0,0,0,0
205,3,0.0,125.0,0,2,1,0,0,1,0,0
107,2,0.0,80.75,1,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
55,1,0.0,120.0,0,2,1,0,0,1,0,0
148,2,0.0,114.3,0,2,1,0,0,0,0,0
202,2,0.0,90.0,0,2,1,0,0,0,0,0
205,3,0.0,125.0,0,2,1,0,0,1,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
16,2,0.0,112.33,1,2,1,0,0,0,0,0
30,1,0.0,129.9,0,2,1,0,0,0,0,0
89,2,0.0,116.1,0,2,1,0,0,0,0,0
102,2,0.0,80.75,0,2,1,0,0,0,0,0
202,2,0.0,90.0,0,2,1,0,0,0,0,0
107,2,0.0,80.75,1,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
30,2,0.0,129.9,1,2,1,0,0,1,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
205,2,0.0,90.0,0,2,1,0,0,0,0,0
72,2,0.0,109.65,0,2,2,0,0,0,0,0
202,2,0.0,90.0,0,2,1,0,0,0,0,0
21,3,0.0,130.9,0,2,2,0,0,0,0,0
27,2,0.0,80.75,1,2,2,0,0,0,0,0
5,2,0.0,117.73,0,2,2,0,0,0,0,0
76,3,0.0,150.45,0,2,2,0,0,0,0,0
18,2,0.0,98.6,0,2,2,0,0,0,0,0
27,2,0.0,80.75,1,2,2,0,0,0,0,0
15,2,0.0,216.86,0,2,5,0,0,0,0,0
115,2,0.0,132.6,1,2,4,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
41,1,0.0,144.9,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
35,1,0.0,159.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
14,2,0.0,94.35,0,1,0,0,0,0,0,0
56,1,0.0,120.0,0,1,0,0,0,0,0,0
38,2,1.0,170.1,0,1,1,0,0,0,0,0
12,1,0.0,97.02,0,1,2,0,0,0,0,0
55,1,0.0,109.35,0,1,2,0,0,0,0,0
136,2,0.0,105.6,1,1,2,0,0,0,0,0
17,2,0.0,102.15,0,1,2,0,0,0,0,0
55,1,0.0,109.35,0,1,2,0,0,0,0,0
12,2,0.0,112.42,0,1,2,0,0,0,0,0
25,2,0.0,123.0,0,1,2,0,0,0,0,0
55,1,0.0,109.35,0,1,2,0,0,0,0,0
12,2,0.0,100.87,0,1,2,0,0,0,0,0
146,2,0.0,94.8,1,1,2,0,0,0,0,0
12,1,0.0,112.42,0,1,2,0,0,0,0,0
17,1,0.0,102.15,0,1,2,0,0,0,0,0
47,1,0.0,89.0,0,1,3,0,0,0,0,0
11,1,0.0,121.0,0,1,3,0,0,0,0,0
141,2,0.0,99.96,0,1,4,0,0,0,0,0
15,2,0.0,115.84,0,2,5,0,0,0,0,0
15,2,0.0,115.84,0,2,5,0,0,0,0,0
15,2,0.0,128.84,0,2,5,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
9,2,0.0,111.35,0,0,1,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
57,1,0.0,120.0,0,0,1,0,0,0,0,0
11,2,0.0,119.0,1,0,2,0,0,0,0,0
73,2,0.0,116.1,0,0,2,0,0,0,0,0
44,2,0.0,93.6,0,0,2,0,0,0,0,0
11,2,0.0,119.0,1,0,2,0,0,1,0,0
53,2,0.0,116.1,0,0,2,0,0,0,0,0
124,2,1.0,198.9,0,0,3,0,0,1,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
6,1,0.0,125.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
12,2,0.0,111.35,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
15,2,0.0,109.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
124,2,1.0,143.1,1,0,3,0,0,2,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
21,2,1.0,139.0,0,0,3,0,0,2,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
113,1,0.0,100.0,0,0,3,0,0,0,0,0
18,2,0.0,112.8,0,0,4,0,0,0,0,0
25,2,0.0,146.11,0,0,4,0,0,0,0,0
18,2,0.0,112.8,0,0,4,0,0,0,0,0
76,2,1.0,135.15,0,0,5,0,0,0,0,0
120,2,0.0,109.65,1,2,7,0,0,0,0,0
2,1,0.0,100.0,0,0,1,0,0,0,0,0
40,2,0.0,109.0,0,0,1,0,0,0,0,0
60,2,0.0,116.1,0,0,1,0,0,0,0,0
31,2,0.0,89.1,0,0,1,0,0,0,0,0
35,2,0.0,84.24,0,0,2,0,0,0,0,0
23,3,0.0,159.0,0,0,2,0,0,0,0,0
148,2,0.0,115.2,1,0,2,0,0,0,0,0
21,3,0.0,157.0,0,0,2,0,0,0,0,0
147,2,0.0,106.2,0,0,3,0,0,0,0,0
58,1,0.0,140.4,0,0,3,0,0,0,0,0
77,2,0.0,116.1,0,0,3,0,0,0,0,0
58,2,0.0,140.4,0,0,3,0,0,0,0,0
92,2,0.0,140.4,0,0,3,0,0,0,0,0
101,2,0.0,132.6,0,0,4,0,0,0,0,0
146,2,0.0,100.3,0,0,4,0,0,0,0,0
61,3,0.0,159.3,1,0,4,0,0,4,0,0
112,2,0.0,132.6,0,0,4,0,0,0,0,0
101,2,2.0,187.85,0,0,4,0,0,0,0,0
71,3,0.0,115.6,0,1,4,0,0,0,0,0
71,3,0.0,115.6,0,1,4,0,0,0,0,0
71,3,0.0,115.6,0,1,4,0,0,0,0,0
71,3,0.0,115.6,0,1,4,0,0,0,0,0
330,1,0.0,59.0,0,0,1,0,0,0,0,0
85,2,0.0,140.4,0,0,1,0,0,0,0,0
85,2,0.0,140.4,0,0,1,0,0,0,0,0
85,2,0.0,140.4,0,0,1,0,0,0,0,0
330,1,0.0,59.0,0,0,1,0,0,0,0,0
11,2,0.0,111.35,0,0,1,0,0,0,0,0
85,2,0.0,140.4,0,0,1,0,0,0,0,0
20,2,0.0,121.0,0,0,1,0,0,0,0,0
85,2,0.0,140.4,0,0,1,0,0,0,0,0
85,2,0.0,140.4,0,0,1,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
112,2,0.0,100.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
55,3,0.0,159.3,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
57,2,0.0,157.14,1,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
330,2,0.0,62.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
30,2,0.0,140.0,0,0,2,0,0,0,0,0
62,2,0.0,140.0,0,0,2,0,0,0,32,0
112,2,0.0,120.0,1,0,3,0,0,0,0,0
120,3,0.0,159.3,1,0,3,0,0,0,0,0
147,2,0.0,95.0,0,0,3,0,0,0,0,0
130,2,0.0,116.1,0,0,3,0,0,0,0,0
188,2,0.0,80.75,0,0,3,0,0,1,0,0
118,3,0.0,159.3,0,0,3,0,0,0,0,0
22,2,0.0,149.33,0,0,3,0,0,0,0,0
147,3,0.0,124.0,1,0,3,0,0,0,0,0
112,2,0.0,120.0,0,0,3,0,0,0,0,0
130,3,0.0,159.3,0,0,3,0,0,0,0,0
145,1,0.0,95.4,0,0,3,0,0,0,0,0
112,2,0.0,120.0,0,0,3,0,0,0,0,0
129,2,0.0,126.9,0,0,3,0,0,0,0,0
98,2,2.0,198.9,0,0,3,0,0,0,0,0
114,2,0.0,140.4,0,0,3,0,0,0,0,0
118,2,0.0,116.1,0,0,3,0,0,0,0,0
13,2,0.0,152.67,0,0,3,0,0,0,0,0
112,2,0.0,120.0,0,0,3,0,0,0,0,0
150,2,0.0,106.2,1,0,3,0,0,0,0,0
129,2,0.0,126.9,0,0,3,0,0,0,0,0
118,2,0.0,116.1,0,0,3,0,0,0,0,0
118,2,0.0,116.1,0,0,3,0,0,0,0,0
129,2,0.0,126.9,0,0,3,0,0,0,0,0
130,2,0.0,116.1,0,0,3,0,0,0,0,0
5,2,0.0,137.67,0,0,3,0,0,0,0,0
147,3,0.0,124.0,0,0,3,0,0,0,0,0
116,2,0.0,127.5,0,1,3,0,0,0,0,0
111,2,0.0,132.6,0,1,3,0,0,0,0,0
23,2,0.0,140.9,0,1,3,0,0,0,0,0
133,2,0.0,104.76,1,1,3,0,0,0,0,0
143,2,0.0,100.3,0,2,3,0,0,0,0,0
143,2,0.0,100.3,0,2,3,0,0,0,0,0
110,2,1.0,143.1,0,0,1,0,0,0,0,0
57,2,0.0,126.36,0,0,1,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
70,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
70,2,0.0,100.0,0,0,2,0,0,0,0,0
177,2,0.0,100.0,0,0,2,0,0,0,0,0
114,2,0.0,75.0,0,1,2,0,0,0,0,0
49,3,0.0,150.3,0,1,2,0,0,0,0,0
141,2,0.0,75.0,0,1,2,0,0,0,27,0
49,2,0.0,131.4,0,1,2,0,0,0,0,0
91,2,0.0,90.95,0,1,2,0,0,0,0,0
94,2,0.0,137.4,0,1,2,0,0,0,0,0
58,2,0.0,137.4,0,1,2,0,0,0,0,0
124,3,0.0,159.3,0,1,2,0,0,0,0,0
54,2,0.0,140.4,0,0,1,0,0,0,0,0
54,2,0.0,159.3,0,0,1,0,0,0,0,0
96,2,0.0,126.9,0,0,1,0,0,0,0,0
36,3,0.0,159.3,0,0,1,0,0,0,0,0
0,2,0.0,129.0,0,0,1,0,0,0,0,0
56,2,0.0,140.4,0,0,1,0,0,0,0,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
66,3,0.0,154.8,0,1,1,0,0,0,0,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
37,2,0.0,131.4,0,1,1,0,0,0,0,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
41,3,0.0,150.3,0,1,1,0,0,0,0,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
47,2,0.0,131.4,0,1,1,0,0,0,0,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
59,2,0.0,153.09,1,1,1,0,0,0,0,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
275,2,0.0,62.8,0,1,1,0,0,0,69,0
141,2,0.0,109.2,0,2,1,0,0,0,0,0
220,2,0.0,65.0,0,2,1,0,0,0,0,0
149,3,0.0,144.14,1,2,5,0,0,0,0,0
102,2,0.0,65.0,0,1,0,0,0,0,0,0
102,2,0.0,65.0,0,1,0,0,0,0,0,0
102,2,0.0,65.0,0,1,0,0,0,0,0,0
102,2,0.0,65.0,0,1,0,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
163,1,0.0,100.0,0,2,2,0,0,0,0,0
51,1,0.0,110.0,0,2,5,0,0,0,0,0
247,2,0.0,109.0,0,1,1,0,0,0,0,0
247,2,0.0,109.0,0,1,1,0,0,0,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
247,2,0.0,109.0,0,1,1,0,0,0,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
247,2,0.0,109.0,0,1,1,0,0,0,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
247,2,0.0,109.0,0,1,1,0,0,0,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
247,1,0.0,87.0,0,1,1,0,0,1,0,0
247,2,0.0,109.0,0,1,1,0,0,0,0,0
118,2,0.0,120.0,0,1,1,0,0,1,0,0
24,1,0.0,120.0,0,1,2,0,0,0,0,0
184,2,0.0,115.32,1,1,5,0,0,0,0,0
0,1,0.0,109.0,0,0,1,0,0,0,0,0
20,1,0.0,156.0,0,0,1,0,0,0,0,0
2,1,0.0,129.0,2,0,1,0,0,0,0,0
0,2,1.0,139.0,0,0,1,0,0,0,0,0
83,1,0.0,157.5,0,0,2,0,0,0,0,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
157,2,0.0,113.1,0,0,3,0,0,0,0,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
213,2,0.0,130.0,0,0,3,0,0,0,62,0
